row_number,transaction_id,transaction_reference,sender_wallet_address,receiver_wallet_address,sender_customer_id,receiver_customer_id,amount,transaction_fee,total_debit_amount,currency_code,status,created_at
"740","f6f604bb-5065-4160-9b56-959bc432a617","TX_1778167231463_C94908DB97D8","ORG_WALLET_1778160277614_15833B79651A","ORG_WALLET_1778160269907_D47531E61879","ORG_f7b1a0494b744787b67b76a1","ORG_c3b862b4e7ff4ce4a8bdd56e","24","0.024","24.024","USD","CONFIRMED","2026-05-07T15:20:31.463Z"
"741","64a6b265-cbfa-4c79-8b56-b9ae270e3e63","TX_1778167231467_9B946414E62D","ORG_WALLET_1778160269059_6971AFBA84D6","ORG_WALLET_1778160280229_2A2D74805156","ORG_2da30634595b4a878b928a3b","ORG_6312f8a7d3254be0a87733a6","49.77","0.04977","49.81977","USD","CONFIRMED","2026-05-07T15:20:31.467Z"
"742","0457eca5-049a-4944-b123-880b11822d36","TX_1778167231471_27AD667D982D","WALLET_1778066885551_3953C6C1EF125","ORG_WALLET_1778160283458_0920F8B3705D","12","ORG_94651c45d31b407fad86b7ef","43.71","0.04371","43.75371","USD","CONFIRMED","2026-05-07T15:20:31.471Z"
"743","c2b14f8c-78ff-47cf-a06c-d3735d9fef00","TX_1778167231475_BEFAAC77A154","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_WALLET_1778160269733_0E05DF2FFF93","ORG_7092abecea7a4c3ea5d476c2","ORG_8e5e15226c434f6db4c68dfe","7.45","0.00745","7.45745","USD","CONFIRMED","2026-05-07T15:20:31.475Z"
"744","c2343cb3-b58f-44a5-bb97-699ccc388ea1","TX_1778167231479_AA9637FFED11","WALLET_1778143333918_F039E75D04FE3","ORG_WALLET_1778160276084_319BD1098BC9","311287","ORG_91c22bc167784571b4372d04","4.35","0.00435","4.35435","USD","CONFIRMED","2026-05-07T15:20:31.479Z"
"745","204db512-c261-4345-a628-2fc426a53fa2","TX_1778167231483_7185BAB647CC","ORG_WALLET_1778160269455_E26051935907","ORG_WALLET_1778160281313_EE9CB4E26C8C","ORG_631c51145ae141e2a709d288","ORG_aa878780244041f0ae807e6b","17.37","0.01737","17.38737","USD","CONFIRMED","2026-05-07T15:20:31.484Z"
"746","d188a653-c0d2-494a-b6ae-5db1e8a69018","TX_1778167231488_C854825471D2","ORG_WALLET_1778160271503_26D7F9F47165","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_3284baf117844e8289acfa39","ORG_b2c0e26bc8e4438380730970","10.26","0.01026","10.27026","USD","CONFIRMED","2026-05-07T15:20:31.488Z"
"747","6c5dfbc9-f1d7-4b20-9d17-92c61677bbfa","TX_1778167231492_B00DE5A17E09","WALLET_1778158164274_EEBF658010844","ORG_WALLET_1778160275260_2FA5B71E69EF","900476","ORG_36825afef0744860ab8035f2","29.94","0.02994","29.96994","USD","CONFIRMED","2026-05-07T15:20:31.492Z"
"748","f47f535f-2004-43cf-b435-938124397e6f","TX_1778167231496_FA8C718D5878","ORG_WALLET_1778160269142_CB003D9B2929","WALLET_1778160871693_0EA008B15BECE","ORG_288825f92b7e403785420727","900478","22.94","0.02294","22.96294","USD","CONFIRMED","2026-05-07T15:20:31.496Z"
"749","4664a029-9f3f-42ff-8b88-f5d051e0ee14","TX_1778167231500_F141DDA98B31","ORG_WALLET_1778160272938_24D08982CD31","ORG_WALLET_1778160278032_16437CB118C2","ORG_1e01824ab59a4e68ae11f7a3","ORG_67419309808345279b5259d7","32.42","0.03242","32.45242","USD","CONFIRMED","2026-05-07T15:20:31.500Z"
"750","f3ce5a5c-a740-4309-a485-d2035d6ee174","TX_1778167231504_9B913DB672D6","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_WALLET_1778160273191_9F74EE690DA4","ORG_20a1c457345d4a89afd74ee2","ORG_bfd0a100c1f54521bf3575d3","21.72","0.02172","21.74172","USD","CONFIRMED","2026-05-07T15:20:31.504Z"
"751","941027e8-2d77-4583-be6f-22c89f555437","TX_1778167231508_71849157792E","WALLET_1778153906827_07651C59B5DEE","ORG_WALLET_1778160271588_5AEBB5495957","900473","ORG_ecce5b9c9b2d4c3aaf74df2b","33.82","0.03382","33.85382","USD","CONFIRMED","2026-05-07T15:20:31.508Z"
"752","f49541d0-845b-4049-9e24-93b0afc51432","TX_1778167231512_18F936C0CE3B","ORG_WALLET_1778160272512_224C2AE61622","ORG_WALLET_1778160282964_AC07329D4648","ORG_826d10ed54ab49a0a02481cd","ORG_3265ae8f978f4b7d9d6e5fa9","28.29","0.02829","28.31829","USD","CONFIRMED","2026-05-07T15:20:31.512Z"
"753","eb55d46c-df2b-4802-894a-12a860fe03bc","TX_1778167231515_055484185BF9","ORG_WALLET_1778160282284_EC6234CEFA04","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_5b9400e661504c4f968243c0","ORG_319431175959410eab0a0351","31.91","0.03191","31.94191","USD","CONFIRMED","2026-05-07T15:20:31.515Z"
"754","83824c0f-146a-49be-9d77-6eca32cace45","TX_1778167231520_5116B48CBF4E","ORG_WALLET_1778160270079_0C0EAE39BC93","ORG_WALLET_1778160278300_D29F97057D02","ORG_fdc6ce67a3af4909bf689efd","ORG_fd7b8664935248b5999f8970","12.81","0.01281","12.82281","USD","CONFIRMED","2026-05-07T15:20:31.520Z"
"755","68e2cd5b-e059-405d-aab7-30a88680cb07","TX_1778167231524_D83E09094D7B","ORG_WALLET_1778160271672_EF8D127944C6","ORG_WALLET_1778160270161_15BA2E79E909","ORG_fe7e985bb291407888115b56","ORG_1389028bc1614aaa99dcd487","36.19","0.03619","36.22619","USD","CONFIRMED","2026-05-07T15:20:31.524Z"
"756","f68a13b3-424d-4e7d-8892-70d422e22d79","TX_1778167231528_BEC21986654D","ORG_WALLET_1778160270916_58F7499D02AE","ORG_WALLET_1778160271837_0C82F2D95DA1","ORG_3b0c736419434cb3915d9406","ORG_b2c0e26bc8e4438380730970","17.77","0.01777","17.78777","USD","CONFIRMED","2026-05-07T15:20:31.528Z"
"757","b353098c-c084-4095-ae65-b44f58be2107","TX_1778167231533_58B513651EA7","WALLET_1778066885551_3953C6C1EF125","ORG_WALLET_1778160280229_2A2D74805156","12","ORG_6312f8a7d3254be0a87733a6","29.88","0.02988","29.90988","USD","CONFIRMED","2026-05-07T15:20:31.533Z"
"758","2ed00166-5e4e-414b-b1ab-ddd9ffede56f","TX_1778167231537_5E732AC15660","ORG_WALLET_1778160280805_22EC8852FE9E","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_d3f28c40555a4b4eb89e74ed","ORG_7165931dc11d448fbc2f29f4","4.16","0.00416","4.16416","USD","CONFIRMED","2026-05-07T15:20:31.537Z"
"759","57210eec-8623-4d53-85a9-c2b527c310a3","TX_1778167231541_D606A3EFD42E","ORG_WALLET_1778160282622_50BBD01DB0E0","ORG_WALLET_1778160276001_05A50D53087F","ORG_7165931dc11d448fbc2f29f4","ORG_4f875438f0ae42e8af201d6f","1.58","0.00158","1.58158","USD","CONFIRMED","2026-05-07T15:20:31.541Z"
"760","473f245b-6c4f-4c56-970c-537df0be5f3d","TX_1778167231544_7A55B1FFDF00","ORG_WALLET_1778160275919_BDF031F0A6D4","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_6e9b7fd7d6a84f5d89e1f07a","ORG_1279f3ac8c8345a9bd0d57cf","23.98","0.02398","24.00398","USD","CONFIRMED","2026-05-07T15:20:31.544Z"
"761","83128d47-e22d-42e0-976b-b1a3e90763ff","TX_1778167231548_26A587498A4E","ORG_WALLET_1778160279487_4104A58B1146","ORG_WALLET_1778160278746_7064FF0F96E8","ORG_c15b8bf2293b4ea39f843947","ORG_7cd6695ce0d64ff3815c79cb","26.35","0.02635","26.37635","USD","CONFIRMED","2026-05-07T15:20:31.548Z"
"762","04146b72-8c85-43d7-a4a3-9c83a9ea01fd","TX_1778167231552_F97580446FC6","ORG_WALLET_1778160274682_5965E6AC8E74","ORG_WALLET_1778160277036_D88468BE2F0D","ORG_a6e4e132067d444abfd40382","ORG_602f8a0e45d24e59815b6795","5.21","0.00521","5.21521","USD","CONFIRMED","2026-05-07T15:20:31.552Z"
"763","e223f37c-8cf2-4984-9d60-5b3f57c386e8","TX_1778167231556_0368989FACD5","ORG_WALLET_1778160281228_62BF0507BF95","ORG_WALLET_1778160276494_506DC7CD27D4","ORG_875af1ba8fb94bc4b83fad9f","ORG_03290d8bceec4c578406b6ff","5.86","0.00586","5.86586","USD","CONFIRMED","2026-05-07T15:20:31.556Z"
"764","66494e73-af05-4bb2-ab31-5688e30adb87","TX_1778167231560_AD82F3B4CBEA","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_20a1c457345d4a89afd74ee2","ORG_319431175959410eab0a0351","5.69","0.00569","5.69569","USD","CONFIRMED","2026-05-07T15:20:31.560Z"
"765","c0fb2389-2a59-4390-af21-b6cd8e17eeb7","TX_1778167231563_3AA4671EC7DE","ORG_WALLET_1778160278386_D640F5E98EC7","ORG_WALLET_1778160273275_19AD91E00789","ORG_ab9877b6b83245749a5629bb","ORG_f27a7bac46bf4ceb842fec9d","40.7","0.0407","40.7407","USD","CONFIRMED","2026-05-07T15:20:31.563Z"
"766","828f29d1-32a7-4c1a-83c4-b4efef86dc18","TX_1778167231567_331DC806D614","ORG_WALLET_1778160273359_C48B3E1ED6E4","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_be93a91b05f04b018a2cc595","ORG_319431175959410eab0a0351","9.29","0.00929","9.29929","USD","CONFIRMED","2026-05-07T15:20:31.567Z"
"767","fc83f8c7-ac33-4934-a2e0-c32580e31e20","TX_1778167231571_DEFBBC9F681D","ORG_WALLET_1778160270079_0C0EAE39BC93","ORG_WALLET_1778160275341_7016E58B21CB","ORG_fdc6ce67a3af4909bf689efd","ORG_ba1f38d427344ade8b8000aa","29.16","0.02916","29.18916","USD","CONFIRMED","2026-05-07T15:20:31.571Z"
"768","e182d784-4aaf-4735-a85d-38f232c6d696","TX_1778167231574_E7B79A6EB301","ORG_WALLET_1778160280559_426B10463347","ORG_WALLET_1778160272769_FD7534EDEC66","ORG_714136041c8c450e87db5646","ORG_ac4284f48d50479c9cabbf1e","12.49","0.01249","12.50249","USD","CONFIRMED","2026-05-07T15:20:31.574Z"
"769","cec0939c-0357-4a1d-900f-05ce699b4fea","TX_1778167231578_AF3FDC280D39","ORG_WALLET_1778160278300_D29F97057D02","ORG_WALLET_1778160272340_1AE5D72A11D5","ORG_fd7b8664935248b5999f8970","ORG_85680328ba424fdb8c6f80c4","46.66","0.04666","46.70666","USD","CONFIRMED","2026-05-07T15:20:31.578Z"
"770","9c66f552-21c9-4776-87a8-a4da1769fe53","TX_1778167231581_B3530FEC4212","WALLET_1778067488069_3704C026E691","ORG_WALLET_1778160276576_57F1AE36B2AC","17","ORG_bebd64d6740044d1bb3a41b9","7.83","0.00783","7.83783","USD","CONFIRMED","2026-05-07T15:20:31.581Z"
"771","1c826876-f612-4bce-afb8-ff98b355e230","TX_1778167231585_9C83F6D9C782","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_WALLET_1778160278483_35C5D56EB87C","ORG_20a1c457345d4a89afd74ee2","ORG_324af165c31348f89951e21f","41.46","0.04146","41.50146","USD","CONFIRMED","2026-05-07T15:20:31.585Z"
"772","d7d6aab9-83f5-49aa-ac10-322fb3cc512d","TX_1778167231588_854E1932E669","ORG_WALLET_1778160280805_22EC8852FE9E","ORG_WALLET_1778160269907_D47531E61879","ORG_d3f28c40555a4b4eb89e74ed","ORG_c3b862b4e7ff4ce4a8bdd56e","47.44","0.04744","47.48744","USD","CONFIRMED","2026-05-07T15:20:31.589Z"
"773","3b273fce-f014-4b11-9a16-05a760f695be","TX_1778167231592_F58D70F28285","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160282538_2FB7C9E73DEE","ORG_8b82065a06c744edb8815cb9","ORG_6328ec72b8d1427a882a8d14","2.94","0.00294","2.94294","USD","CONFIRMED","2026-05-07T15:20:31.592Z"
"774","9e778ac0-df0b-490e-97de-c3c4177f1c1c","TX_1778167231595_12C54F54ED77","ORG_WALLET_1778160278996_A269C7AD8721","ORG_WALLET_1778160280478_74B6B9C7E314","ORG_1f8d33ab9ab44b54bd42620f","ORG_319431175959410eab0a0351","16.07","0.01607","16.08607","USD","CONFIRMED","2026-05-07T15:20:31.595Z"
"775","eadf807b-58b3-4622-a54a-f4d4a078c7bb","TX_1778167231599_C670F94C5B96","ORG_WALLET_1778160270828_FCD6A452F375","ORG_WALLET_1778160274516_CEC24B06855F","ORG_6a112b620a3b4d9db1c1b50d","ORG_cf3821c41c2a41c7a668fc65","23.4","0.0234","23.4234","USD","CONFIRMED","2026-05-07T15:20:31.599Z"
"776","93e08720-a24a-4648-b999-9086aa437394","TX_1778167231603_E608EBC672BC","ORG_WALLET_1778160275014_18D1A4CDCE47","ORG_WALLET_1778160280313_BC5103AB96CB","ORG_1279f3ac8c8345a9bd0d57cf","ORG_383affa12a9d41fba9370e9c","19.45","0.01945","19.46945","USD","CONFIRMED","2026-05-07T15:20:31.603Z"
"777","a108ee76-c60c-4b7a-ab22-64920eea7028","TX_1778167231607_60D1C750035F","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160269547_3BA2D4A87165","ORG_91c22bc167784571b4372d04","ORG_08c99def34c34b7a943795e8","20.36","0.02036","20.38036","USD","CONFIRMED","2026-05-07T15:20:31.607Z"
"778","eea9f30b-9c3b-47de-9281-af4ecc94b218","TX_1778167231610_1BB3AF7391F5","ORG_WALLET_1778160281228_62BF0507BF95","ORG_WALLET_1778160281761_D0E2A46DF0CD","ORG_875af1ba8fb94bc4b83fad9f","ORG_7346434746a24847bbb306fe","25.94","0.02594","25.96594","USD","CONFIRMED","2026-05-07T15:20:31.611Z"
"779","3db8945d-eb1c-4137-8262-25e07ce3d03f","TX_1778167231614_FF4CBA0C3F24","ORG_WALLET_1778160274016_A8FA1F846E1C","ORG_WALLET_1778160272087_2324BE187015","ORG_70fa302ec4944a7aa53832f8","ORG_1947e9ee30de4becb2794d04","2.66","0.00266","2.66266","USD","CONFIRMED","2026-05-07T15:20:31.614Z"
"780","ad4d6ac8-4da3-48bf-ae4c-c1fe58c66d52","TX_1778167231618_547A71F652DD","ORG_WALLET_1778160281587_7507D0163D18","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_0130bc4c8a4f483db60b9a07","ORG_8b82065a06c744edb8815cb9","26.46","0.02646","26.48646","USD","CONFIRMED","2026-05-07T15:20:31.619Z"
"781","d43a13ef-9683-449d-a261-094bd2f773a4","TX_1778167231623_D47D64085AD2","ORG_WALLET_1778160279817_5EFE6A9486F3","ORG_WALLET_1778160273522_42531C1DB4E5","ORG_9ba2d7575584423586bec8a3","ORG_3c6c51517af94cb69ea0a094","29.45","0.02945","29.47945","USD","CONFIRMED","2026-05-07T15:20:31.623Z"
"782","442cc918-ee88-4b2c-90f7-4ec2d86991ba","TX_1778167231628_1DB6A16D9F78","ORG_WALLET_1778160269349_7AA905F368B7","ORG_WALLET_1778160281852_844849EF2828","ORG_d960392e058d4b21ae6e9131","ORG_3fd58db1eff04be0b03a5642","14.19","0.01419","14.20419","USD","CONFIRMED","2026-05-07T15:20:31.628Z"
"783","73860d2f-3ae5-4c24-becf-ded8cf650b91","TX_1778167231633_260F498AEC69","ORG_WALLET_1778160275836_D546B4A6AA4D","ORG_WALLET_1778160269349_7AA905F368B7","ORG_6cca990bda20451bb3b152ba","ORG_d960392e058d4b21ae6e9131","21.6","0.0216","21.6216","USD","CONFIRMED","2026-05-07T15:20:31.633Z"
"784","2d7ee2fc-3ed3-40bd-95d0-362a5dfedac6","TX_1778167231637_908FB2640CF5","ORG_WALLET_1778160277118_C70DF08FF521","WALLET_1778153906827_07651C59B5DEE","ORG_1ea32c1b16bc4f64adf2679b","900473","49.27","0.04927","49.31927","USD","CONFIRMED","2026-05-07T15:20:31.637Z"
"785","613654d2-e7c7-4273-b04d-48fa3dac3673","TX_1778167231641_C909493E830D","ORG_WALLET_1778160277365_03FDBA4E2E67","ORG_WALLET_1778160271420_10308936FCED","ORG_4630e3b4b65b4eda89b6f23b","ORG_c657f0a890c74ef99b1652bf","5.97","0.00597","5.97597","USD","CONFIRMED","2026-05-07T15:20:31.641Z"
"786","d34019cb-aae8-4d1c-9c39-94d897e2c416","TX_1778167231645_A5B990B93374","WALLET_1778066536214_1CCF535AA5CB2","ORG_WALLET_1778160282199_5426CD38E9D1","11","ORG_f2aa8c43d06346a09f7f1a33","8.43","0.00843","8.43843","USD","CONFIRMED","2026-05-07T15:20:31.645Z"
"787","7018eba8-1892-44dc-bc36-6b0696c776b9","TX_1778167231649_EBD1CADA3F79","ORG_WALLET_1778160276084_319BD1098BC9","ORG_WALLET_1778160272427_347735F01EAC","ORG_91c22bc167784571b4372d04","ORG_95f1c8263eb9403fa7c10857","13.32","0.01332","13.33332","USD","CONFIRMED","2026-05-07T15:20:31.649Z"
"788","98c34be7-f8d9-4dfb-a51f-b4bcb242b067","TX_1778167231654_07B3FDCFAE1E","ORG_WALLET_1778160279570_C6CB51444C14","ORG_WALLET_1778160271420_10308936FCED","ORG_f4a88f302b404a3d88306ab9","ORG_c657f0a890c74ef99b1652bf","42.66","0.04266","42.70266","USD","CONFIRMED","2026-05-07T15:20:31.654Z"
"789","ae911d9e-363f-4ffb-ab10-774eb28e06ed","TX_1778167231659_D19570C064CC","ORG_WALLET_1778160273850_0D5093565581","ORG_WALLET_1778160274932_22FF89952550","ORG_33b9e287d79e4e8c9fba6274","ORG_3028e13c98ca4d07a3b5fa43","27.53","0.02753","27.55753","USD","CONFIRMED","2026-05-07T15:20:31.660Z"
"790","2e0f671f-dece-47b1-b27f-bc2883cf3ee1","TX_1778167231665_6AEDF8711992","ORG_WALLET_1778160273021_441FA524915E","ORG_WALLET_1778160273850_0D5093565581","ORG_a71d85d229504155adb16888","ORG_33b9e287d79e4e8c9fba6274","45.57","0.04557","45.61557","USD","CONFIRMED","2026-05-07T15:20:31.665Z"
"791","2654eb38-b732-4c22-998d-43ec9171a00c","TX_1778167231671_5399324D05D5","ORG_WALLET_1778160274098_0A5EF90FB47E","ORG_WALLET_1778160271503_26D7F9F47165","ORG_a73b423c03aa4e7da5788a37","ORG_3284baf117844e8289acfa39","23.08","0.02308","23.10308","USD","CONFIRMED","2026-05-07T15:20:31.671Z"
"792","8924e099-57da-4ee1-8250-c1e23dc452ba","TX_1778167231676_2A98BFFBEBAF","ORG_WALLET_1778160283294_DD0951E0B2B5","ORG_WALLET_1778160268893_3F8C90E5DA98","ORG_954c8c749d354ee6bf59a4ec","ORG_a34da9d20f934482ba962b14","27.23","0.02723","27.25723","USD","CONFIRMED","2026-05-07T15:20:31.676Z"
"793","cdba39bb-dc00-46c8-b3ee-0272caabf18f","TX_1778167231680_5CB1999718AF","ORG_WALLET_1778160273441_F81077FBB190","ORG_WALLET_1778160274346_C1801622C4F1","ORG_63cb10b5b1e5475fbd0d95a0","ORG_eb4457964c8e4d2c85073cbc","27.53","0.02753","27.55753","USD","CONFIRMED","2026-05-07T15:20:31.680Z"
"794","c92eb2b4-efb6-468f-a103-ecfa0e4d075f","TX_1778167231686_D01B01D7453A","ORG_WALLET_1778160282706_E877F04E8A8C","ORG_WALLET_1778160271252_67D918BA6E84","ORG_2de29862c3dc42e7ac2411df","ORG_f6d121503eec494299f9bf40","38.8","0.0388","38.8388","USD","CONFIRMED","2026-05-07T15:20:31.686Z"
"795","45d49adc-8433-454d-b7f2-a3ef2a0c55ba","TX_1778167231690_E2F39CCA65B9","WALLET_1778067202023_7BFE17ECAE335","ORG_WALLET_1778160276412_51B6857CB493","16","ORG_bd5fbb777a224d3a93208bf3","29.87","0.02987","29.89987","USD","CONFIRMED","2026-05-07T15:20:31.690Z"
"796","f3fa9a50-dc3a-4253-b8cf-033bab571dab","TX_1778167231694_13BF4AAC8852","ORG_WALLET_1778160270410_EEC9BBFE5154","ORG_WALLET_1778160275589_C9E67150825E","ORG_9f9a3d44b94a4515b31ff405","ORG_63e743b83e9d4500b9679527","45.85","0.04585","45.89585","USD","CONFIRMED","2026-05-07T15:20:31.694Z"
"797","dc322c2c-42e2-42d7-bf8e-f9f7a3f64ee9","TX_1778167231699_F4BFD8B057BC","ORG_WALLET_1778160283539_F49E60DD73DC","ORG_WALLET_1778160269142_CB003D9B2929","ORG_7092abecea7a4c3ea5d476c2","ORG_288825f92b7e403785420727","2.2","0.0022","2.2022","USD","CONFIRMED","2026-05-07T15:20:31.699Z"
"798","c4994ed7-5241-4b31-9db5-a91bc03d5e75","TX_1778167231704_E8DDEE2A513D","ORG_WALLET_1778160272427_347735F01EAC","ORG_WALLET_1778160281146_B8874C5AC610","ORG_95f1c8263eb9403fa7c10857","ORG_ae90e61e64ff48a089d9a554","26.54","0.02654","26.56654","USD","CONFIRMED","2026-05-07T15:20:31.704Z"
"799","214defc7-b37a-4d8a-8a55-7e50e0e3137c","TX_1778167231708_D32D2A83295B","ORG_WALLET_1778160277118_C70DF08FF521","ORG_WALLET_1778160270410_EEC9BBFE5154","ORG_1ea32c1b16bc4f64adf2679b","ORG_9f9a3d44b94a4515b31ff405","44.61","0.04461","44.65461","USD","CONFIRMED","2026-05-07T15:20:31.708Z"
"800","5a421c7c-5031-49b5-afb8-ca2b459861fe","TX_1778167231713_246D8D72C173","ORG_WALLET_1778160274016_A8FA1F846E1C","ORG_WALLET_1778160279817_5EFE6A9486F3","ORG_70fa302ec4944a7aa53832f8","ORG_9ba2d7575584423586bec8a3","9.55","0.00955","9.55955","USD","CONFIRMED","2026-05-07T15:20:31.713Z"
"801","e1c0dae4-7e14-4d10-b1fc-bbbe214d5eae","TX_1778167231717_9AB8D44BBF48","ORG_WALLET_1778160269142_CB003D9B2929","ORG_WALLET_1778160277199_E35225A60825","ORG_288825f92b7e403785420727","ORG_27c30d81ee7a4fb88450f457","42.75","0.04275","42.79275","USD","CONFIRMED","2026-05-07T15:20:31.717Z"
"802","94ff946e-068f-4701-b942-c79f4446d84b","TX_1778167231721_DBC29398C7F4","ORG_WALLET_1778160276331_4051DC1CA743","ORG_WALLET_1778160273359_C48B3E1ED6E4","ORG_3a9b9c870e0640eeb07e124b","ORG_be93a91b05f04b018a2cc595","29.49","0.02949","29.51949","USD","CONFIRMED","2026-05-07T15:20:31.721Z"
"803","178e5d82-eaf6-41ad-84e3-69e08e5306c1","TX_1778167231726_B514D5575272","ORG_WALLET_1778160274682_5965E6AC8E74","ORG_WALLET_1778160278570_DC0BF9503FE1","ORG_a6e4e132067d444abfd40382","ORG_0491778a7f0d4b3396e7c742","34.88","0.03488","34.91488","USD","CONFIRMED","2026-05-07T15:20:31.726Z"
"804","c310e19d-bd00-4746-8f9b-bf399b404cfe","TX_1778167231731_ABE52979E6DA","ORG_WALLET_1778160281940_C938801D48CF","ORG_WALLET_1778160271336_332D39319141","ORG_db20c1255ff54714bcf79451","ORG_aac3beae4c654f7f84f04e44","20.83","0.02083","20.85083","USD","CONFIRMED","2026-05-07T15:20:31.731Z"
"805","b56e92e5-9633-46f2-8e55-37225c6b2b0f","TX_1778167231737_33D096F4DA3B","ORG_WALLET_1778160275505_F41736F76EA9","ORG_WALLET_1778160279078_A5374ADC2320","ORG_3e4a83201e5b4f7dbdb74422","ORG_c4b9ddb3c679416b903f4368","23.68","0.02368","23.70368","USD","CONFIRMED","2026-05-07T15:20:31.737Z"
"806","a314a60f-5812-4d51-9bee-3a5d21e262ce","TX_1778167231741_C1051C9284BE","ORG_WALLET_1778160273191_9F74EE690DA4","ORG_WALLET_1778160269059_6971AFBA84D6","ORG_bfd0a100c1f54521bf3575d3","ORG_2da30634595b4a878b928a3b","18.32","0.01832","18.33832","USD","CONFIRMED","2026-05-07T15:20:31.742Z"
"807","48af12de-d271-4ad7-8a20-cf6dac5b15da","TX_1778167231746_FC0D88B0B303","ORG_WALLET_1778160283046_9BD4F086F512","ORG_WALLET_1778160273191_9F74EE690DA4","ORG_4583de686dcd47b699bf4049","ORG_bfd0a100c1f54521bf3575d3","36.99","0.03699","37.02699","USD","CONFIRMED","2026-05-07T15:20:31.746Z"
"808","edb23845-ffeb-4672-91c9-e9693cdf415a","TX_1778167231751_875BDF1A688A","ORG_WALLET_1778160275260_2FA5B71E69EF","ORG_WALLET_1778160275589_C9E67150825E","ORG_36825afef0744860ab8035f2","ORG_63e743b83e9d4500b9679527","40.89","0.04089","40.93089","USD","CONFIRMED","2026-05-07T15:20:31.751Z"
"809","01a90915-22c1-40a2-b433-81a7e1abbf79","TX_1778167231755_F1E59B326AC7","ORG_WALLET_1778160273768_A69B0D0A7F28","ORG_WALLET_1778160277532_B90C63AB1C19","ORG_8b82065a06c744edb8815cb9","ORG_4fffbe49b22a4f23b2a37682","5.83","0.00583","5.83583","USD","CONFIRMED","2026-05-07T15:20:31.755Z"
"810","cd60c557-7302-4161-9489-53f1f6568f5d","TX_1778167231760_619D08351DA0","WALLET_1778153747020_1ECAE0E292C2A","ORG_WALLET_1778160271420_10308936FCED","554070","ORG_c657f0a890c74ef99b1652bf","23.78","0.02378","23.80378","USD","CONFIRMED","2026-05-07T15:20:31.760Z"
"811","4843e89d-f65d-436a-be24-f3ea841fb1a2","TX_1778167231764_31699202EDD3","ORG_WALLET_1778160277281_E7A1D5DF049D","ORG_WALLET_1778160283128_A2CB665268B0","ORG_3dec97d5b52e4315a8dc28ee","ORG_7eb988a91e6c46b0b85aae07","18.43","0.01843","18.44843","USD","CONFIRMED","2026-05-07T15:20:31.764Z"
"812","12012cac-b94e-47c9-a864-d178a026e9cf","TX_1778167231768_1D0AD0FC7CFC","WALLET_1778159049528_C73FC1C68B888","ORG_WALLET_1778160282116_06B29CDD554E","900477","ORG_4e2887482991445eb836ba60","20.71","0.02071","20.73071","USD","CONFIRMED","2026-05-07T15:20:31.768Z"
"813","153319fb-6ce5-4d51-bb9a-a4b46d478d2a","TX_1778167231772_D92A31E0A926","ORG_WALLET_1778160272254_7495A0C77CC7","ORG_WALLET_1778160273522_42531C1DB4E5","ORG_69dea77248dd439b8f15d0cd","ORG_3c6c51517af94cb69ea0a094","22.19","0.02219","22.21219","USD","CONFIRMED","2026-05-07T15:20:31.772Z"
"814","9c331b81-ea04-40c6-8ddb-e5a4860ac8c6","TX_1778167231776_0D29CAFAE0D2","ORG_WALLET_1778160277365_03FDBA4E2E67","ORG_WALLET_1778160273522_42531C1DB4E5","ORG_4630e3b4b65b4eda89b6f23b","ORG_3c6c51517af94cb69ea0a094","12.42","0.01242","12.43242","USD","CONFIRMED","2026-05-07T15:20:31.776Z"
"815","70fbcb86-6c1b-476f-9d4a-ecf54f5b126d","TX_1778167231780_D03993613F36","ORG_WALLET_1778160272004_218D14D9D927","ORG_WALLET_1778160276947_D26E37C2F505","ORG_9e0677e9cdda4332a318f099","ORG_a9a322e9d1e743aca1161f69","23.36","0.02336","23.38336","USD","CONFIRMED","2026-05-07T15:20:31.780Z"
"816","d338df4b-d528-48e3-9239-74d9d0e2c06c","TX_1778167231784_962D8F3615BC","ORG_WALLET_1778160280313_BC5103AB96CB","ORG_WALLET_1778160271503_26D7F9F47165","ORG_383affa12a9d41fba9370e9c","ORG_3284baf117844e8289acfa39","10.52","0.01052","10.53052","USD","CONFIRMED","2026-05-07T15:20:31.784Z"
"817","56e8ead7-b706-4cb1-a42c-24ed8ebf8c81","TX_1778167231788_14EB281DBCE1","ORG_WALLET_1778160271672_EF8D127944C6","ORG_WALLET_1778160274766_F1C3DC6076C5","ORG_fe7e985bb291407888115b56","ORG_20a1c457345d4a89afd74ee2","21.18","0.02118","21.20118","USD","CONFIRMED","2026-05-07T15:20:31.788Z"
